Vehicle_ID,Make_and_Model,Year_of_Manufacture,Usage_Hours,Load_Capacity,Actual_Load,Last_Maintenance_Date,Maintenance_Cost,Engine_Temperature,Tire_Pressure,Fuel_Consumption,Battery_Status,Vibration_Levels,Oil_Quality,Failure_History,Anomalies_Detected,Predictive_Score,Maintenance_Required,Delivery_Times,Downtime_Maintenance,Impact_on_Efficiency,Vehicle_Type_Van,Route_Info_rural,Route_Info_urban,Maintenance_Type_oil change,Maintenance_Type_tire rotation,Brake_Condition_good,Brake_Condition_other,Brake_Condition_poor,Weather_Conditions_other,Weather_Conditions_rainy,Weather_Conditions_snowy,Weather_Conditions_windy,Road_Conditions_other,Road_Conditions_rural,Road_Conditions_urban,Make_ford,Make_tesla,Make_volvo,Model_fh,Model_semi,Model_silverado,Service_Year,Service_Month,Service_DayOfWeek,Days_Since_Last_Service,Recent_Service_90d,Load_Utilization
3084,chevy silverado,0.941176470588232,0.0491885322084793,0.005472374012035253,0.004485017322744058,2023-11-09,0.018817927422611604,0.0,1.0,0.0,0.0,0.06654172778130323,0.6407925000231912,0.0,0.0,0.08552447681404189,0.0,0.11285333449518865,0.0,0.5089302063026128,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,11,3,234,0,0.8195743406573223
3085,chevy silverado,0.235294117647058,0.0501537141631515,0.012820514462101832,0.00927626402606029,2024-05-01,0.04943492969663231,0.0,1.0,0.0,0.0,0.0776571632216821,0.8757380786092644,1.0,0.0,0.2032851962119812,1.0,0.4361982982408063,0.00350420523193113,0.1293279425940582,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2024,5,2,60,1,0.7235485013866997
3086,chevy silverado,1.0,0.06559662543790663,0.2146296153469342,0.15551699927363272,2023-11-07,0.03178463876795402,0.0,0.04721357485359601,0.0,0.0,0.02229420170230073,0.7798011455932511,1.0,1.0,0.13825138966356912,1.0,1.0,0.05445860238317628,0.20767249490609038,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2023,11,1,236,0,0.7245831337033803
3087,ford f150,0.05882352941176805,0.017409022663902197,0.1566614235405936,0.18005937559702317,2023-05-26,0.040569472175853556,0.0,0.60846752348957,0.10281006563007855,0.0,0.04412513728405713,0.7551660317657803,0.0,1.0,0.6535106272825487,1.0,0.17070247223060392,0.0,0.6683969749477985,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2023,5,4,401,0,1.0
3088,ford f150,0.5882352941176521,0.21820261671552155,0.07047778140101062,0.08172371025511388,2023-03-09,0.041944411072109195,0.0,0.40280393324771047,0.18360159195554931,1.0,0.2236512739687175,0.4542141837555821,1.0,1.0,0.10657511060634739,1.0,0.0,0.07892068008459642,0.38966505713704813,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,3,3,479,0,1.0
3089,chevy silverado,0.941176470588232,0.21187531279044827,0.05989741394332173,0.06997709348663989,2023-04-22,0.04290029496666937,0.0,0.6449653927412131,0.31259981723261415,0.0,0.15482837272544714,0.7772861657037667,0.0,0.0,0.3518787605240929,0.0,0.027393036173982713,0.0,0.14706773259490322,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,4,5,435,0,1.0
3090,ford f150,0.941176470588232,0.22860513333809968,0.23170637373484718,0.19022494000279855,2023-02-06,0.9403472361156834,0.0,0.0,0.913768978588168,0.0,0.10502799856182027,0.8137253901912046,0.0,1.0,0.2430825681812073,1.0,0.26363269251197713,0.0,0.02064677415868782,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2023,2,0,510,0,0.8209741360869173
3091,ford f150,0.8823529411764781,0.4305068992636019,0.23423726161966235,0.2699763662858863,2023-02-09,0.010361125613344447,0.0,1.0,0.8704564572275051,0.0,0.1313239632046762,0.6239126441965311,0.0,0.0,0.26046511495519115,0.0,0.0,0.0,0.07629358300934011,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,2,3,507,0,1.0
3092,volvo fh,0.1176470588235361,0.03674840923714878,0.000904324192914394,0.000912208298597237,2023-06-15,0.023484949931227017,0.0,0.0,1.0,1.0,0.07880328034010098,0.6493917593013901,0.0,0.0,0.18390857780498127,0.0,0.020303494378067513,0.0,0.3218532388544789,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023,6,3,381,0,1.0
3093,ford f150,1.0,0.0070065060413240865,0.21666296754721007,0.20271889914786384,2024-06-04,0.058071499299470475,0.0,0.3572435975506033,1.0,0.0,0.022866668383422897,0.9999999999999999,0.0,0.0,0.21885465151964817,1.0,0.0044365418720223315,0.0,0.11075954139884706,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2024,6,1,26,1,0.9356416624529623
3094,tesla semi,0.941176470588232,0.0004289697576320869,0.0679511012705385,0.08118971203595589,2023-09-11,0.6574819181741848,0.0,0.0,0.9981790863401778,0.0,0.03953695688286822,0.8248201285828959,0.0,0.0,0.07446033099289232,0.0,0.1279173063974699,0.0,0.20210871212468026,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2023,9,0,293,0,1.0
3095,ford f150,0.941176470588232,0.07896618288410667,0.2364120889461483,0.23767270531231896,2024-03-15,0.015084343709499515,0.0,0.0,0.543700542572437,0.6528707370939575,0.013925132198293364,0.4532680534679293,1.0,0.0,0.18389147376208057,1.0,0.0,0.016421574524799344,0.23963189189873632,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,3,4,107,0,1.0
3096,chevy silverado,0.705882352941174,0.14198898977622076,0.20778852237880305,0.15062978485393366,2023-07-12,0.025434517194324588,0.0,0.0,0.38835091149149475,1.0,0.14341146966552099,0.6424975122083209,0.0,0.0,0.13485415702022188,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2023,7,2,354,0,0.7249186968052655
3097,volvo fh,0.470588235294116,0.1256881389862015,0.09230363235299656,0.1030747104318586,2023-11-16,0.061301825351461975,0.0,0.0,0.27144693044039186,0.0,0.21287815996642645,0.5615518573666513,1.0,1.0,0.07662788191808592,1.0,0.0,0.11822748419684598,0.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023,11,3,227,0,1.0
3098,ford f150,0.941176470588232,0.06173589761921785,0.027198607621086633,0.022569722931645688,2023-12-02,0.04568998557053153,0.0,1.0,0.650325984747743,0.0,0.00789968247509213,0.6275282575337299,0.0,1.0,0.17486641023914398,1.0,0.1784404743390215,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2023,12,5,211,0,0.8298117038222116
3099,ford f150,0.941176470588232,0.17641381282619575,0.033361534366523574,0.04033383021402389,2023-07-11,0.04206912888565131,0.0,0.584973341756684,0.0,0.0,0.05219258225718536,0.6585988541416122,1.0,1.0,0.13804791260500393,1.0,0.0,0.3879646173132667,0.3387512122183174,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,7,1,355,0,1.0
3100,ford f150,0.941176470588232,0.11600057195967685,0.14096375320267984,0.11207220055046647,2023-05-28,0.4638113759275794,0.0,0.34195846750237036,1.0,0.0,0.06341173231226094,0.5223800045136154,0.0,0.0,0.06339190761367913,1.0,0.9449893834034331,0.0,0.25218979082831894,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,5,6,399,0,0.7950426829890613
3101,ford f150,0.941176470588232,0.0035032530206620433,0.038840400881125794,0.035725954963479835,2023-09-30,0.047779659992155096,0.0,0.0,0.1019545315034176,0.0,0.004732319864964613,0.8367103811294249,1.0,1.0,0.13946886110024112,1.0,0.0,0.0493255316808467,0.5469285131197399,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2023,9,5,274,0,0.9198142694979392
3102,chevy silverado,0.235294117647058,0.034532065489383,0.22079808695693853,0.17988393179996923,2023-06-21,0.02454260839393206,0.0,0.0,0.48362584179652207,0.0,0.10362367210890774,0.5384466089334133,1.0,0.0,0.24693836482971182,1.0,0.047841458710344356,0.10752454385317795,0.18437756406650815,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2023,6,2,375,0,0.8146987787763368
3103,volvo fh,0.4117647058823479,0.23579037677843712,0.058674886223509796,0.05198663682350075,2023-06-03,0.02918059108476185,0.0,1.0,0.18839465401641792,0.0,0.1863679117761929,0.8784756333081388,0.0,1.0,0.34081937273588153,1.0,0.18160186566485514,0.0,0.23794540677282358,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2023,6,5,393,0,0.8860117193149459
3104,ford f150,0.8823529411764781,0.18756702652463,0.015071338551608048,0.011759135556364163,2023-03-04,0.0627305739716669,0.0,0.09552297360652828,1.0,0.0,0.08630911754230156,0.7062705223862397,1.0,1.0,0.07214373525233524,1.0,0.10389625931945291,0.06560048602477177,0.09405120840213838,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,3,5,484,0,0.780231663969191
3105,ford f150,0.8823529411764781,0.04200328876814185,0.0431184530928581,0.033059404112958816,2023-09-04,0.006950544545678148,0.0,0.0,0.553128472099057,0.0,0.013153018269245184,0.8051438177981164,0.0,1.0,0.0976339705613274,1.0,0.00411275033330552,0.0,0.258668015964729,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,9,0,300,0,0.7667112742139304
3106,ford f150,0.8823529411764781,0.05812540215914778,0.1174025277523646,0.12528932393129796,2023-10-31,0.011583215582442404,0.0,1.0,0.0,0.0,0.40098873656135536,0.6654545047683414,1.0,0.0,0.31016472788817206,1.0,0.7332113481687806,0.032243310723836405,0.3911209353612092,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,10,1,243,0,1.0
3107,chevy silverado,1.0,0.12315006792021163,0.08155828157325445,0.06794922323775206,2024-01-08,0.039025340905692006,0.0,1.0,0.0,0.0,0.03682829079255638,0.9284162893882074,0.0,0.0,0.12348881423967198,0.0,0.0,0.0,0.10233419521803563,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,1,0,174,0,0.8331370147459649
3108,ford f150,0.235294117647058,0.043468935440051475,0.03355743442191141,0.0247163388617953,2024-04-05,0.05693978371122525,0.0,1.0,1.0,0.0,0.07598502096306058,0.7302487076210572,0.0,1.0,0.1309877175196436,1.0,0.0,0.0,0.06690361245834248,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2024,4,4,86,1,0.7365383941764244
3109,chevy silverado,0.941176470588232,0.22038321298348468,0.12700356096788046,0.13964908797835665,2024-02-19,0.05615861329287372,0.0,0.0,0.7140891569588093,0.0,0.13974042195982375,0.6966192367502405,0.0,0.0,0.2468751151891958,1.0,0.7871789077300646,0.0,0.14663583745271622,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2024,2,0,132,0,1.0
3110,chevy silverado,0.0,0.2563809251447773,0.02312632769336532,0.021922375217860113,2023-11-27,0.015163465591496707,0.0,0.0,0.03660627198389993,0.0,0.009309856701228258,0.6182471272054632,1.0,0.0,0.269294865936676,1.0,0.2613190770244152,0.05068151540825249,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023,11,0,216,0,0.9479401791988529
3111,chevy silverado,0.5882352941176521,0.07135196968613713,0.20044697382364363,0.15693234038252132,2023-09-30,0.06534665344631314,0.0,1.0,1.0,0.0,0.04042635531319474,0.749466579082512,0.0,1.0,0.7640719888117242,1.0,0.10134951340919972,0.0,0.13085921377485474,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,9,5,274,0,0.7829119960703066
3112,ford f150,0.3529411764705941,0.1552513047830128,0.004722579564254012,0.004585865372926595,2024-06-15,0.021724267004393887,0.0,0.0,1.0,0.0,0.061964888162629905,0.5673480170848032,0.0,1.0,0.44009733901892745,1.0,0.08142406290850841,0.0,0.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2024,6,5,15,1,0.9710509501285634
3113,chevy silverado,0.8823529411764781,0.3887180953742761,0.15967037328086275,0.1430384403235415,2024-03-10,0.786345986649639,0.0,0.0,0.1557803208763075,0.0,0.024662918029558435,0.6871182495460214,0.0,0.0,0.18326331322957962,0.0,0.44527756798518175,0.0,0.6063362095126692,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,3,6,112,0,0.8958358234181276
3114,ford f150,0.8823529411764781,0.10259526703367412,0.004881436700189145,0.00557711528019603,2023-03-09,0.03593514647495402,0.0,0.0,0.45629405925820704,0.0,0.042258893060044316,0.9823654069389073,1.0,1.0,0.18504393355522072,1.0,0.0,0.013558874873440763,0.15562830305871353,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,3,3,479,0,1.0
3115,ford f150,0.8823529411764781,0.11807392578823193,0.15385740144572166,0.11626869441012257,2024-02-02,0.05596882557022578,0.0,1.0,1.0,0.0,0.09214265946753182,0.757346660491569,0.0,0.0,0.27030248985528127,0.0,0.06499856160938249,0.0,0.29660924127346366,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,2,4,149,0,0.7556912655329112
3116,tesla semi,0.529411764705884,0.0665975548723815,0.06128535407942721,0.04751491909604337,2024-03-21,0.009923525639494824,0.0,1.0,0.48296682951768427,0.3802025207005144,0.17014184523090237,0.7543703706570416,1.0,0.0,0.2523128404181018,1.0,0.15928229095207724,0.03896387510456639,0.21129427203731158,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2024,3,3,101,0,0.7753062670481263
3117,chevy silverado,0.8823529411764781,0.07939515264173876,0.20032276602815324,0.15114803053333892,2023-08-30,0.008324750255548782,0.0,0.4184191979694518,0.6181518647500726,0.0,0.08511563713355774,0.6679077527293994,0.0,0.0,0.06998368731418901,0.0,0.0,0.0,0.03044161044328053,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,8,2,305,0,0.754522481544093
3118,ford f150,0.941176470588232,0.06570386787731465,0.06386534093118837,0.06654477714503734,2023-07-14,0.033013889360138035,0.0,0.45181121665113655,0.9234362795224327,0.0,0.08025091835526939,0.5658359369503848,1.0,0.0,0.4994274282356426,1.0,0.5701745432704282,0.11809372469504516,0.20029004847272555,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,7,4,352,0,1.0
3119,ford f150,0.764705882352942,0.17183813541145349,0.17607202915382708,0.18738402646983532,2023-02-09,0.012593357448413476,0.0,0.0,0.0,0.0,0.08067843344265516,0.5949934343537008,1.0,0.0,0.275417687653486,1.0,0.001722959131530824,0.04634831870634452,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2023,2,3,507,0,1.0
3120,ford f150,1.0,0.23982984199613927,0.13092909818940618,0.13153406796551914,2023-06-22,0.01348625697296391,0.0,1.0,1.0,0.0,0.01843694746863082,0.5391611473934553,1.0,1.0,0.17958565829109166,1.0,0.2118009031773232,0.32294088158318346,0.3111528926341115,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2023,6,3,374,0,1.0
3121,ford f150,0.1176470588235361,0.14470579824122398,0.0264582798314611,0.028614086075073302,2023-02-21,0.019869559323470495,0.0,0.5948018552726317,0.16742371397230865,1.0,0.005822937594734181,0.5762116328601795,1.0,0.0,0.2535501582264638,1.0,0.21740458763231812,0.1884403933083545,0.2775120095434195,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2023,2,1,495,0,1.0
3122,ford f150,1.0,0.0007506970758561521,0.12827050144453667,0.15009204081404645,2023-07-06,0.05913501657840002,0.0,1.0,0.25262285000473944,0.0,0.06948058873325237,0.6690915604308997,1.0,0.0,0.21981183124304848,1.0,0.0,0.02678959416660812,0.3584501173513873,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2023,7,3,360,0,1.0
3123,ford f150,0.941176470588232,0.08986916422392222,0.08396312304296778,0.0876710013938632,2023-10-28,0.47788187098910156,0.0,0.0,0.07257929203456459,0.0,0.35422463739873306,0.6170149840057356,0.0,0.0,0.14380299960082157,0.0,0.0442695124607481,0.0,0.5473126103032205,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2023,10,5,246,0,1.0
3124,ford f150,0.8823529411764781,0.10842210624150997,0.01903899408748359,0.014475254884164089,2023-10-25,0.06542376219688177,0.0,0.0,0.0,0.0,0.046493191750483845,0.5218084282696444,0.0,0.0,0.17897368500618524,0.0,0.9494169706031248,0.0,0.06976802364876261,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2023,10,2,249,0,0.7602951509754527
3125,chevy silverado,0.3529411764705941,0.09394437692142704,0.05909213172876465,0.05022142427177581,2023-03-02,0.044285435395712676,0.0,0.0,0.3646996658453315,0.0,0.06370093635393505,0.6728951961552244,0.0,1.0,0.43976974092193033,1.0,0.027941161212878776,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,3,3,486,0,0.8498834413741282
3126,chevy silverado,0.8823529411764781,0.01644384070923,0.10242642479982866,0.09827744286265945,2024-01-05,0.05378230855613449,0.0,0.37674980302235495,0.841908635298384,0.0,0.00535072108987107,0.9510669485553377,0.0,0.0,0.07729673198796495,1.0,0.3446085093699043,0.0,0.0405493838688743,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2024,1,4,177,0,0.9594930512777582
3127,chevy silverado,0.941176470588232,0.04732966325874026,0.05099612898705711,0.05668246102443319,2023-06-14,0.03751300802132094,0.0,0.0,0.0,0.0,0.07506715327947797,0.4570587688110027,0.0,0.0,0.24856542050556496,0.0,0.13812352705613706,0.0,0.43088309262828006,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,6,2,382,0,1.0
3128,ford f150,0.470588235294116,0.16933581182526633,0.05412022251334714,0.05413469326219701,2023-12-04,0.0514800342330439,0.0,0.0,0.25993263353178137,0.0,0.1434435363741111,0.6537999665158077,0.0,1.0,0.38983731031738794,1.0,1.0,0.0,0.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,12,0,209,0,1.0
3129,volvo fh,0.05882352941176805,0.18216915707442624,0.20573575433400054,0.20913476198855663,2023-10-01,0.019254073629721626,0.0,0.0,0.7475084869822735,0.0,0.08258447224334704,0.4979274832270518,1.0,1.0,0.13196266687168826,1.0,0.0,0.24781756786361184,0.03650679454596828,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023,10,6,273,0,1.0
3130,tesla semi,0.8235294117647101,0.011010223779223565,0.1002961686330948,0.12031985634124977,2023-02-19,0.0024808713079306315,0.0,1.0,0.27763783419170934,0.0,0.004709768293842375,0.8765027082013909,0.0,0.0,0.527117104126152,0.0,0.13390602514224298,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2023,2,6,497,0,1.0
3131,tesla semi,0.5882352941176521,0.07113748480732109,0.018851545979683717,0.014567293677195838,2023-12-05,0.44501176678478427,0.0,1.0,0.4905235796899787,0.1323102042091957,0.13783162047074637,0.6748415172803616,0.0,1.0,0.3453540586773243,1.0,0.9296257250978828,0.0,0.32749060135482344,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2023,12,1,208,0,0.7727373496526486
3132,tesla semi,0.529411764705884,0.02037606348752413,0.11775214715270615,0.0951189486554209,2023-09-04,0.4239818345577358,0.0,0.17107069131082542,0.0,0.0,0.10080292510725922,0.9999999999999999,1.0,0.0,0.15454271422302063,1.0,0.0,0.12256849466042515,0.41647935859734353,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2023,9,0,300,0,0.8077895049511622
3133,volvo fh,0.941176470588232,0.1449917780796454,0.027542864787161583,0.025420338790618904,2023-12-13,0.007501116822001164,0.0,0.0,0.0,0.0,0.1040462098861068,0.7897523780742798,0.0,0.0,0.07487567391750878,0.0,0.30049158292656286,0.0,0.17703427397493118,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2023,12,2,200,0,0.9229373555385553
3134,chevy silverado,0.235294117647058,0.025273468220490456,0.08787631336910678,0.07607912728178684,2023-03-14,0.05695384367765745,0.0,0.0,1.0,0.0,0.31618837141901834,0.5790196061880187,0.0,0.0,0.1096533855255892,1.0,0.4456592516560514,0.0,0.18798995855864378,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2023,3,1,474,0,0.8657523781434909
3135,ford f150,0.941176470588232,0.17777221705869736,0.031060604863789695,0.026155840685330015,2024-04-13,0.04058304061685525,0.0,0.0,0.0,0.0,0.014071129807778488,0.5456035207966315,1.0,0.0,0.34075176325686546,1.0,0.5284792768345188,0.0005151382465650896,0.05764699022062769,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2024,4,5,78,1,0.8420905130480048
3136,chevy silverado,0.1176470588235361,0.3793522556659756,0.07264037912548249,0.0791952718698146,2023-08-21,0.019510225499994982,0.0,0.0,0.18565458874084445,0.0,0.010278316760765497,0.7451222127882838,0.0,1.0,0.05181182616119056,1.0,0.0,0.0,0.12504314732907948,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,8,0,314,0,1.0
3137,chevy silverado,1.0,0.3969400157288911,0.09862748569145796,0.08195396706433394,2023-06-06,0.028138148813173405,0.0,0.4856824056625473,0.0,0.0,0.05975077368315369,0.5842391853250996,0.0,1.0,0.24039518071673574,1.0,0.06612309169278817,0.0,0.4991914237512032,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2023,6,1,390,0,0.830944502840874
3138,chevy silverado,0.8823529411764781,0.07832272824765854,0.22383987125648971,0.21924076940727338,2023-10-26,0.013940528688755113,0.0,0.0,0.0,0.0,0.16404721846654283,0.8787820207338931,0.0,1.0,0.3313611748042674,1.0,0.3955045291126171,0.0,0.4261332539032633,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,10,3,248,0,0.9794536075123703
3139,chevy silverado,1.0,0.032422964181025235,0.11990383524044322,0.1357527557170622,2023-09-17,0.04271553981922872,0.0,0.0,0.0,1.0,0.1502601015419706,0.9999999999999999,0.0,0.0,0.4107871817555139,0.0,0.06454358074015788,0.0,0.22404082357418578,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023,9,6,287,0,1.0
3140,ford f150,1.0,0.0337098734539215,0.1850573568474906,0.18570002368135702,2024-03-01,0.05521992584508953,0.0,0.0,0.9688139029038347,0.0,0.05411561723462434,0.47776340058467237,0.0,0.0,0.20590705605525936,1.0,0.16918919755935585,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,3,4,121,0,1.0
3141,ford f150,1.0,0.08175448630871524,0.08003876555436958,0.08194715045825555,2023-02-01,0.029759476037156743,0.0,0.0,0.0,0.0,0.05551395554054482,0.7725220631468469,0.0,0.0,0.38043530534245124,1.0,0.29222633176779705,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,2,2,515,0,1.0
3142,volvo fh,0.17647058823528994,0.31318367055122615,0.0182728939707359,0.02124027414071247,2023-09-30,0.05006941109077498,0.0,0.0,0.32955878973219593,0.0,0.030671325419974273,0.8204615441840671,0.0,0.0,0.17961020211775938,1.0,0.13123490513005304,0.0,0.06671711300639302,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2023,9,5,274,0,1.0
3143,chevy silverado,0.941176470588232,0.02284263959390863,0.023263301305587045,0.02202115740381791,2023-10-25,0.0439860257677785,0.0,0.6966674463148892,0.0,0.0,0.05326536167565983,0.6767285234236856,0.0,0.0,0.19769533208970283,0.0,0.08718459385516318,0.0,0.03657673709743017,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,10,2,249,0,0.9466050030710467
3144,chevy silverado,0.764705882352942,0.009401587188103239,0.03719991938390113,0.03397207933134066,2023-07-28,0.05106535028043371,0.0,1.0,0.0,0.90416364892533,0.04783063559159524,0.7670165263550549,0.0,0.0,0.11725692367718564,1.0,0.011729845996954438,0.0,0.08935566334651923,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2023,7,4,338,0,0.9132299180745705
3145,ford f150,0.8823529411764781,0.1837420461857439,0.035557843682061524,0.031238931650123293,2023-06-21,0.018988814215210648,0.0,0.0,1.0,1.0,0.022484285728493796,0.885278369938889,0.0,1.0,0.4886218922697447,1.0,0.08846162847076146,0.0,0.27430373163200084,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2023,6,2,375,0,0.8785384155868522
3146,ford f150,0.529411764705884,0.023879316508186175,0.06845941618151102,0.05694873955409107,2023-10-30,0.0270718703588683,0.0,0.0,0.0,0.0,0.08819058081075823,0.7911802998041558,0.0,0.0,0.2481631643646413,1.0,0.9678758223169261,0.0,0.09297008258885411,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2023,10,0,244,0,0.8318613089410385
3147,tesla semi,0.235294117647058,0.3773503967970258,0.053630136457945725,0.056073505768247586,2023-05-09,0.9147753300052948,0.0,0.0,0.0,0.0,0.03201261509807731,0.7796194525338392,0.0,1.0,0.17918991521254513,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2023,5,1,418,0,1.0
3148,chevy silverado,0.5882352941176521,0.20958747408307715,0.012012382839250694,0.013664602118329084,2023-07-31,0.058518163086332495,0.0,1.0,1.0,0.0,0.07071532719085277,0.26170009677415595,0.0,0.0,0.11909006842477887,0.0,0.0,0.0,0.26794932474813715,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,7,0,335,0,1.0
3149,chevy silverado,0.8823529411764781,0.009151354829484521,0.605130151944626,0.600486865839385,2024-06-29,0.01992165372981114,0.0,0.6584254367089533,0.0,0.0,0.03536950608664668,0.8678797175240672,1.0,0.0,0.23933582814453833,1.0,0.015334791807994921,0.1421555041022094,0.06925396335044659,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2024,6,5,1,1,0.9923267976478787
3150,ford f150,0.764705882352942,0.1522485164795882,0.16757365448548248,0.1417969490805821,2023-07-27,0.046544649556043094,0.0,0.0,0.0,0.0,0.15415539132880626,0.706011710086632,0.0,1.0,0.04909343058044431,1.0,0.056159585666088294,0.0,0.05410876138588866,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,7,3,339,0,0.8461768618459442
